RTDTimestamp,RepeatedHourFlag,IntervalId,IntervalEnding,IntervalRepeatedHourFlag,SettlementPoint,SettlementPointType,LMP
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WAKEWE_ALL,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WAP_WAPGT_1,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WAP_WAP_G1,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WAP_WAP_G2,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WAP_WAP_G3,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WAP_WAP_G4,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WAP_WAP_G5,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WAP_WAP_G6,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WAP_WAP_G7,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WAP_WAP_G8,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WCPP_CC1,LCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WCPP_CT1,PCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WCPP_CT2,PCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WCPP_ST1,PCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WEBBER_WS_T1,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WEC_WECG1,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WFCOGEN_13,PCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WFCOGEN_24,PCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WFCOGEN_CC1,LCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WHCCS2_4,PCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WHCCS2_5_6,PCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WHCCS2_CC2,LCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WHCCS_CC1,LCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WHCCS_CT1_ST,PCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WHCCS_CT2,PCCRN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WHTTAIL_WR1,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WIPOPA_1_2,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WIPOPA_3_4,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WIR_WIRTZ_G1,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WIR_WIRTZ_G2,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WNDTS2_UNIT1,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WND_WHITNEY,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WOO_WOODWRD1,RN,25.15
08/19/2018 22:50:01,N,7,08/19/2018 23:25:00,N,WOO_WOODWRD2,RN,25.15
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AEEC,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMISTAD_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMOCOOIL_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMOCOOIL_CC2,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMOCO_PUN1,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMOCO_PUN2,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMO_AMOCO_1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMO_AMOCO_2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMO_AMOCO_5,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMO_AMOCO_G1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMO_AMOCO_G2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMO_AMOCO_G3,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMO_AMOCO_S1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AMO_AMOCO_S2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,ANACACHO_ANA,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,ATK_ATKINSG7,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AUSTPL_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,AZ_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BAC_RN_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BAFFIN_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BASTEN_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BASTEN_CCU,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BBREEZE_1_2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BBSES_UNIT1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BBSES_UNIT2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BCATWD_WD_1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BFM_HYD_ST1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BLSMT1_5_A_6,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BOOTLEG_UN1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BORDAS_345,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BOSQUESW_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BOSQUESW_CC2,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BOSQ_BSQSU_5,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BOSQ_BSQS_12,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BOSQ_BSQS_34,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BRAUNIG_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BRAUNIG_VHB1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BRAUNIG_VHB2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BRAUNIG_VHB3,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BRAZ_WND_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BRA_AVR1_CT2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BRA_AVR_CST1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BRISCOE_WIND,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BRTSW_BCW1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BR_VHB6CT5_6,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BR_VHB6CT7_8,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BSF_PUN1,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BSF_PUN2,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BTE_BTE_G1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BTE_BTE_G2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BTE_BTE_G3,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BTE_BTE_G4,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BTE_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BTE_PUN1,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BTE_PUN2,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BUCHAN_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BUCKTHRN_RN,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BUFF_GAP_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BULLCRK_1_2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BVE_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BVE_UNIT1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BVE_UNIT2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BVE_UNIT3,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BYU_BYU_1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BYU_BYU_12,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BYU_BYU_34,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BYU_BYU_G8,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BYU_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BYU_PUN1,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BYU_PUN2,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BYU_PUN3,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,BYU_PUN4,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,B_DAVIS_3,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,B_DAVIS_4,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,B_DAVIS_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,B_D_B_DAVIG1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,B_D_B_DAVIG2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CALAVER_JKS1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CALAVER_JKS2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CALAVER_JTD1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CALAVER_JTD2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CALAVER_OWS1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CALAVER_OWS2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CALHOUN_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CALLAHA_WND1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CAL_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CAL_CALGT1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CAL_CALSTG1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CAL_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CAL_PUN1,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CAL_PUN2,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CAMWIND_RN,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CAPRIDG4_CR4,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CAPRIDGE_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CARBN_BSP_1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CASL_GAP_UN1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CBECII_1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CBECII_2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CBECII_CC3,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CBEC_ALL,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CBEC_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CBEC_CC2,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CBY4_ALL,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CBY4_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CBY_CBY_G1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CBY_CBY_G2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CCEC_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CCEC_GT1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CCEC_GT2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CCEC_PUN1,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CCEC_PUN2,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CCEC_ST1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CEDROHI_CHW1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CFLATS_UNIT,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CHAMON_UN1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CHAMON_UN2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CHEDPW_GT2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CHE_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CHE_LYD,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CHE_LYD2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CHE_PUN1,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CHE_PUN2,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,COL_COLETOG1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,COTPLNS_RN,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,COTTON_PAP2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CPSES_UNIT1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CPSES_UNIT2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CSC_CSECG1_2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CVC_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CVC_CVCG1_5,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CVC_CVC_G2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,CVC_CVC_G3,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DANSBY_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DC2SES_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DC_E,LZ_DC,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DC_L,LZ_DC,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DC_N,LZ_DC,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DC_R,LZ_DC,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DC_S,LZ_DC,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DDPEC_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DDPEC_GT1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DDPEC_GT2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DDPEC_GT3,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DDPEC_GT4,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DDPEC_GT6,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DDPEC_ST1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DECKER_DPG1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DECKER_DPG2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DECKER_GT,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DENISON_G1_2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DERMOTT_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DIB_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DIB_DIB_G1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DIB_DIB_G2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DIB_DIB_G3,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DIB_DIB_G4,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DIB_PUN1,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DIB_PUN2,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DOWGEN_PUN1,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DOWGEN_PUN2,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DOWGEN_PUN3,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DOW_61_2_63,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DOW_64,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DOW_81_2_84,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DOW_G37_G35,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DOW_G66_ST65,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DOW_G67,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DOW_G96_ST95,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DUKE_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DUKE_GST1CCU,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DUKE_GT2_CCU,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DUP_DUPV1_G1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DUP_PUN1,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DUP_PUN2,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DUP_PUN3,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,DUP_PUN4,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,ECLIPSE_UN1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,ELB_ELBCREEK,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,ELECTRAW_1_2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,ENAS_ENA1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,ETCCS_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,ETCCS_CCU,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,EXGNSND_RN,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,EXGNWTL_1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,EXN_14,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,EXN_1_3,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,EXN_4,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,EXN_8,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,EXN_9_13,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,EXN_PUN1,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,EXN_PUN2,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,EXN_PUN3,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FAL_FALCONG1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FAL_FALCONG2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FAL_FALCONG3,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FEGC_RN,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FERGCC_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FERGCC_GT1_1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FERGCC_GT2_3,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FERGCC_ST1_5,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FERMI_ALL,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FLCNS_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FLCNS_UNIT1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FLCNS_UNIT2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FLCNS_UNIT3,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FLTCK_SSI,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FLUVANNA_1_2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FORMOSA_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FORMOSA_PUN1,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FORMOSA_PUN2,PUN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FO_FORMOSA11,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FO_FORMOSA12,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FO_FORMOSG1,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FO_FORMOSG10,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FO_FORMOSG2,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FO_FORMOSG3,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FO_FORMOSG4,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FO_FORMOSG5,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FO_FORMOSG6,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FO_FORMOSG7,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FO_FORMOSG8,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FO_FORMOSG9,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FPPYD_FPP_G1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FPPYD_FPP_G2,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FPPYD_FPP_G3,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FREC_1_CCU,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FREC_2_CCU,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FREC_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FREC_CC2,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FRNYPP_1_CCU,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FRNYPP_2_CCU,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FRNYPP_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FRNYPP_CC2,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FTR_CC1,LCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FTR_FTR_G1_4,PCCRN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,FTWIND_UNIT1,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,GBY_GBY_5,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,GBY_GT,RN,24.05
08/19/2018 22:50:01,N,8,08/19/2018 23:30:00,N,GIB_GIB_CRG1,RN,24.05
