Date,SettlementPointPrice
2018-08-29 09:30:00,20.8
2018-08-29 09:45:00,21.45
2018-08-29 10:00:00,22.36
2018-08-29 10:15:00,26.42
2018-08-29 10:30:00,28.67
2018-08-29 10:45:00,29.59
2018-08-29 11:00:00,29.83
2018-08-29 11:15:00,29.14
2018-08-29 11:30:00,30.01
2018-08-29 11:45:00,30.57
2018-08-29 12:00:00,31.69
2018-08-29 12:15:00,30.01
2018-08-29 12:30:00,30.69
2018-08-29 12:45:00,31.39
2018-08-29 13:00:00,32.49
2018-08-29 13:15:00,33.41
2018-08-29 13:30:00,34.91
2018-08-29 13:45:00,36.03
2018-08-29 14:00:00,37.34
2018-08-29 14:15:00,36.56
2018-08-29 14:30:00,36.48
2018-08-29 14:45:00,35.69
2018-08-29 15:00:00,36.77
2018-08-29 15:15:00,35.83
2018-08-29 15:30:00,35.71
2018-08-29 15:45:00,35.74
2018-08-29 16:00:00,36.56
2018-08-29 16:15:00,36.65
2018-08-29 16:30:00,37.87
2018-08-29 16:45:00,41.59
2018-08-29 17:00:00,39.35
2018-08-29 17:15:00,34.79
2018-08-29 17:30:00,34.77
2018-08-29 17:45:00,32.99
2018-08-29 18:00:00,32.96
2018-08-29 18:15:00,32.86
2018-08-29 18:30:00,32.69
2018-08-29 18:45:00,32.62
2018-08-29 19:00:00,32.33
2018-08-29 19:15:00,32.46
2018-08-29 19:30:00,31.51
2018-08-29 19:45:00,30.5
2018-08-29 20:00:00,30.25
2018-08-29 20:15:00,30.47
2018-08-29 20:30:00,30.18
2018-08-29 20:45:00,29.13
2018-08-29 21:00:00,28.53
2018-08-29 21:15:00,28.11
2018-08-29 21:30:00,26.31
2018-08-29 21:45:00,23.34
2018-08-29 22:00:00,21.56
2018-08-29 22:15:00,21.15
2018-08-29 22:30:00,20.9
2018-08-29 22:45:00,19.78
2018-08-29 23:00:00,19.37
2018-08-29 23:15:00,19.21
2018-08-29 23:30:00,19.19
2018-08-29 23:45:00,19.07
2018-08-30 00:00:00,18.97
